trials_3.thisTrialN,trials_3.stepSize,trials_3.intensity,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,orientation,trials_3.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
99,1,1.0,180.9922249019146,181.49193245731294,181.49193245731294,181.49193245731294,181.79154214821756,1.0,1,0.5990007296204567,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
100,1,1.0,182.1079202517867,182.6076153628528,182.6076153628528,182.6076153628528,182.90722771920264,1.0,1,1.1843330208212137,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
101,1,1.0,183.82308253645897,184.32287364825606,184.32287364825606,184.32287364825606,184.62234022654593,1.0,1,0.8825780022889376,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
102,1,1.0,185.22179871611297,185.72166627272964,185.72166627272964,185.72166627272964,186.02112307213247,-1.0,1,0.5857416409999132,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
103,1,1.0,186.33770873211324,186.8373669553548,186.8373669553548,186.8373669553548,187.13682153448462,-1.0,1,0.8411696311086416,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
104,1,1.0,187.70295119471848,188.20274808257818,188.20274808257818,188.20274808257818,188.50223421677947,-1.0,1,0.7661946527659893,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
105,1,1.0,188.98520980402827,189.4850564710796,189.4850564710796,189.4850564710796,189.7844959385693,1.0,1,0.5707710012793541,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
106,1,1.0,190.08428118377924,190.58411451615393,190.58411451615393,190.58411451615393,190.883568206802,-1.0,1,0.6138367019593716,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
107,1,1.0,191.2166960593313,191.7163916155696,191.7163916155696,191.7163916155696,192.01607285998762,-1.0,0,1.1895374562591314,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
108,1,2.0,192.9318045657128,193.43144278787076,193.43144278787076,193.43144278787076,193.73109247721732,-2.0,1,0.7039463203400373,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
109,1,2.0,194.16390237398446,194.66372681967914,194.66372681967914,194.66372681967914,194.9633693974465,-2.0,1,0.7857181746512651,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
110,1,2.0,195.47950848005712,195.9793475922197,195.9793475922197,195.9793475922197,196.27882439270616,2.0,1,0.7775319684296846,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
111,1,1.0,196.77840439416468,197.27816528268158,197.27816528268158,197.27816528268158,197.57767941616476,-1.0,1,0.8136647921055555,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
112,1,1.0,198.11059091426432,198.61041091382504,198.61041091382504,198.61041091382504,198.9100508261472,-1.0,1,0.9519303236156702,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
113,1,1.0,199.59267272427678,200.09239450097084,200.09239450097084,200.09239450097084,200.39200863614678,-1.0,1,1.0960211772471666,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
114,1,1.0,201.2078471854329,201.70765563100576,201.70765563100576,201.70765563100576,202.0071902088821,-1.0,1,1.077582100406289,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
115,1,1.0,202.80647323280573,203.30651678703725,203.30651678703725,203.30651678703725,203.60575625672936,-1.0,1,1.043623048812151,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
116,1,1.0,204.37176511622965,204.87158111669123,204.87158111669123,204.87158111669123,205.17107969522476,1.0,1,0.5302132945507765,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
117,1,1.0,205.42087214067578,205.92063613981009,205.92063613981009,205.92063613981009,206.22018805146217,1.0,1,0.8967828657478094,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
118,1,1.0,206.8363065123558,207.33614695817232,207.33614695817232,207.33614695817232,207.63565486855805,1.0,0,0.5830723121762276,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
119,1,2.0,207.93535878136754,208.43511255830526,208.43511255830526,208.43511255830526,208.73464047163725,2.0,1,0.8966681994497776,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
120,1,2.0,209.35079893097281,209.85056248679757,209.85056248679757,209.85056248679757,210.15003839880228,-2.0,1,0.6808601394295692,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
121,1,2.0,210.54967946745455,211.0495270229876,211.0495270229876,211.0495270229876,211.34900826774538,-2.0,1,0.7439804710447788,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
122,1,1.0,211.81524432823062,212.31505099497736,212.31505099497736,212.31505099497736,212.6145904622972,1.0,1,0.864926477894187,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
123,1,1.0,213.19736142642796,213.69719342701137,213.69719342701137,213.69719342701137,213.99666711688042,-1.0,1,0.8445096258074045,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
124,1,1.0,214.56284966506064,215.0626661106944,215.0626661106944,215.0626661106944,215.36216424405575,-1.0,1,1.2622879948467016,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
125,1,1.0,216.34465227648616,216.84438205324113,216.84438205324113,216.84438205324113,217.14412774331868,1.0,1,0.5312261823564768,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
126,1,1.0,217.39370596595109,217.89356285519898,217.89356285519898,217.89356285519898,218.19296721182764,1.0,1,0.8529100548475981,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
127,1,1.0,218.77582661993802,219.2755879536271,219.2755879536271,219.2755879536271,219.57515053264797,1.0,0,0.9676111843436956,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
128,1,2.0,220.27458439953625,220.7742972895503,220.7742972895503,220.7742972895503,221.07403853535652,2.0,1,0.9452858921140432,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
129,1,2.0,221.73993735015392,222.23973690718412,222.23973690718412,222.23973690718412,222.53926037438214,2.0,1,1.1879085712134838,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
130,1,2.0,223.45506896823645,223.95489652454853,223.95489652454853,223.95489652454853,224.25443065911531,-2.0,1,0.7894626129418612,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
131,1,1.0,224.7706524077803,225.27042974159122,225.27042974159122,225.27042974159122,225.56989676319063,-1.0,0,1.0253493040800095,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
132,1,2.0,226.3192443214357,226.81908743269742,226.81908743269742,226.81908743269742,227.11858290061355,2.0,1,0.8022003676742315,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
133,1,2.0,227.6513930633664,228.15122239664197,228.15122239664197,228.15122239664197,228.4507080875337,2.0,0,0.9296748079359531,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
134,1,3.0,229.10018604435027,229.60000782087445,229.60000782087445,229.60000782087445,229.8994450662285,-3.0,0,1.7013432122766972,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
135,1,4.0,231.33156074397266,231.8314082995057,231.8314082995057,231.8314082995057,232.13086332194507,-4.0,0,1.7120831944048405,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
136,1,5.0,233.5631274431944,234.0627629980445,234.0627629980445,234.0627629980445,234.3622095771134,5.0,1,0.7234133966267109,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
137,1,5.0,234.81177411228418,235.31162122264504,235.31162122264504,235.31162122264504,235.61118913441896,5.0,1,0.7117734160274267,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
138,1,5.0,236.04410925507545,236.54388169944286,236.54388169944286,236.54388169944286,236.84337849915028,-5.0,1,0.6896134577691555,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
139,1,4.0,237.25990620441735,237.75949864834547,237.75949864834547,237.75949864834547,238.05905233882368,-4.0,1,0.7192494031041861,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
140,1,4.0,238.5086453165859,239.0084484294057,239.0084484294057,239.0084484294057,239.30812878534198,4.0,1,0.8325434252619743,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
141,1,4.0,239.8576335851103,240.35719491913915,240.35719491913915,240.35719491913915,240.6567183881998,-4.0,1,0.5384666156023741,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
142,1,3.0,240.92315791361034,241.4229245800525,241.4229245800525,241.4229245800525,241.72250982560217,3.0,1,0.6224864646792412,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
143,1,3.0,242.07218209281564,242.5719718709588,242.5719718709588,242.5719718709588,242.8715028949082,-3.0,1,0.5656670108437538,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
144,1,3.0,243.15463305823505,243.65433839149773,243.65433839149773,243.65433839149773,243.95385652594268,-3.0,1,0.7915297206491232,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
145,1,2.0,244.47010449692607,244.9699080530554,244.9699080530554,244.9699080530554,245.2694026324898,2.0,1,0.6412828769534826,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
146,1,2.0,245.6355686467141,246.13566242530942,246.13566242530942,246.13566242530942,246.43504233658314,2.0,0,1.5233533065766096,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
147,1,3.0,247.68389611691236,248.18367389589548,248.18367389589548,248.18367389589548,248.48324047401547,3.0,1,0.7428964730352163,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
148,1,3.0,248.94949920102954,249.44934809021652,249.44934809021652,249.44934809021652,249.74876133538783,-3.0,1,0.8128363490104675,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
149,1,3.0,250.2818519435823,250.78170216456056,250.78170216456056,250.78170216456056,251.08099763281643,-3.0,1,0.8725664634257555,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
150,1,2.0,251.6804641224444,252.1802810113877,252.1802810113877,252.1802810113877,252.4797275904566,2.0,1,0.5177479833364487,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
151,1,2.0,252.72952359169722,253.22922403551638,253.22922403551638,253.22922403551638,253.52887194789946,2.0,1,0.9807720519602299,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
152,1,2.0,254.2283267043531,254.72824448160827,254.72824448160827,254.72824448160827,255.02772928401828,2.0,1,1.0455706026405096,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
153,1,1.0,255.7935385890305,256.2933243662119,256.2933243662119,256.2933243662119,256.5929002780467,-1.0,1,0.5548176970332861,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
154,1,1.0,256.8760793302208,257.37571488693357,257.37571488693357,257.37571488693357,257.67521079815924,1.0,1,1.2507711257785559,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
155,1,1.0,258.6578539405018,259.15742238610983,259.15742238610983,259.15742238610983,259.4570289645344,-1.0,1,0.9027539677917957,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
156,1,1.0,260.08975050598383,260.5895745065063,260.5895745065063,260.5895745065063,260.8891015294939,1.0,1,0.9530040994286537,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
157,1,1.0,261.57179675996304,262.0716380942613,262.0716380942613,262.0716380942613,262.3710988946259,1.0,1,0.7809852957725525,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
158,1,1.0,262.8707002289593,263.3704931177199,263.3704931177199,263.3704931177199,263.66993214190006,-1.0,1,1.1304331179708242,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
159,1,1.0,264.5191861875355,265.01901463232934,265.01901463232934,265.01901463232934,265.3187056556344,-1.0,1,0.8326825369149446,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
160,1,1.0,265.8680855669081,266.3677926789969,266.3677926789969,266.3677926789969,266.6674068123102,-1.0,1,0.7748959716409445,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
161,1,1.0,267.16688014753163,267.6667459253222,267.6667459253222,267.6667459253222,267.96629828214645,1.0,1,0.9671067409217358,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
162,1,1.0,268.6655948162079,269.1653357055038,269.1653357055038,269.1653357055038,269.4649253953248,-1.0,1,0.6791872531175613,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
163,1,1.0,269.8645326849073,270.36431623995304,270.36431623995304,270.36431623995304,270.66384370811284,-1.0,1,0.6645006127655506,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
164,1,1.0,271.0469381380826,271.5466768052429,271.5466768052429,271.5466768052429,271.84609893895686,-1.0,1,0.8204381130635738,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
165,1,1.0,272.3955584075302,272.89556062966585,272.89556062966585,272.89556062966585,273.1950227636844,-1.0,1,0.6669383849948645,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
166,1,1.0,273.59461716376245,274.09444916434586,274.09444916434586,274.09444916434586,274.394115742296,1.0,1,0.5810847599059343,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
167,1,1.0,274.6936516556889,275.1934565436095,275.1934565436095,275.1934565436095,275.4929409008473,1.0,1,0.6961729992181063,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
168,1,1.0,275.9092477168888,276.4090530499816,276.4090530499816,276.4090530499816,276.70856629498303,-1.0,1,0.62873356603086,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
169,1,1.0,277.0582572296262,277.5581434518099,277.5581434518099,277.5581434518099,277.8576109185815,-1.0,1,0.78586795181036,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
170,1,1.0,278.37376244552433,278.87355044670403,278.87355044670403,278.87355044670403,279.1731023583561,1.0,1,0.7328618243336678,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
171,1,1.0,279.62272555939853,280.1225233376026,280.1225233376026,280.1225233376026,280.42202991619706,-1.0,1,0.6351437754929066,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
172,1,1.0,280.7882723752409,281.28817015327513,281.28817015327513,281.28817015327513,281.5876260660589,-1.0,1,0.9658836331218481,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
173,1,1.0,282.27040485292673,282.77012218534946,282.77012218534946,282.77012218534946,283.0697278752923,-1.0,1,0.7632146589457989,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
174,1,1.0,283.55257901735604,284.0523492395878,284.0523492395878,284.0523492395878,284.351850040257,1.0,1,0.5431941617280245,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
175,1,1.0,284.61843934468925,285.11814645677805,285.11814645677805,285.11814645677805,285.4176454786211,-1.0,1,0.6597419548779726,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
176,1,1.0,285.8006252422929,286.3004523534328,286.3004523534328,286.3004523534328,286.59992115572095,1.0,1,1.0384266134351492,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
177,1,1.0,287.3659864589572,287.8656589053571,287.8656589053571,287.8656589053571,288.1652139276266,-1.0,1,1.17366948351264,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
178,1,1.0,289.06445010751486,289.56427677348256,289.56427677348256,289.56427677348256,289.8637584634125,1.0,1,0.6226842422038317,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
179,1,1.0,290.2134253978729,290.71324050985277,290.71324050985277,290.71324050985277,291.01272175461054,-1.0,1,0.6702641565352678,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
180,1,1.0,291.412395266816,291.91211793385446,291.91211793385446,291.91211793385446,292.2116556223482,1.0,1,0.6734957061707973,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
181,1,1.0,292.6113224681467,293.11112735792994,293.11112735792994,293.11112735792994,293.4107143804431,-1.0,1,0.6652557235211134,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
182,1,1.0,293.7936208099127,294.2934212554246,294.2934212554246,294.2934212554246,294.59293583408,1.0,1,0.7075529806315899,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
183,1,1.0,295.02597150951624,295.5257510654628,295.5257510654628,295.5257510654628,295.8250523097813,-1.0,1,0.5760621037334204,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
184,1,1.0,296.1247780006379,296.62478688918054,296.62478688918054,296.62478688918054,296.92418413423,1.0,1,0.7724915314465761,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
185,1,1.0,297.42381435632706,297.92365702427924,297.92365702427924,297.92365702427924,298.2231489364058,-1.0,1,0.5840185340493917,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
186,1,1.0,298.53949904069304,299.03932659700513,299.03932659700513,299.03932659700513,299.3388242851943,-1.0,1,1.0669550094753504,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
187,1,1.0,300.1381539758295,300.63790464401245,300.63790464401245,300.63790464401245,300.93739744462073,-1.0,1,1.173891706392169,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
188,1,1.0,301.83653140068054,302.3363460674882,302.3363460674882,302.3363460674882,302.63591353595257,1.0,1,0.7565186712890863,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
189,1,1.0,303.11887045390904,303.61861401051283,303.61861401051283,303.61861401051283,303.9182979222387,-1.0,1,0.7345724888145924,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
190,1,1.0,304.38440375961363,304.8842202052474,304.8842202052474,304.8842202052474,305.1837205607444,-1.0,1,0.6706921570003033,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
191,1,1.0,305.58330073952675,306.0832029618323,306.0832029618323,306.0832029618323,306.38263754174113,-1.0,1,0.5518861450254917,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
192,1,1.0,306.6656850390136,307.16545348241925,307.16545348241925,307.16545348241925,307.46504006162286,-1.0,1,0.601876724511385,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
193,1,1.0,307.7980554699898,308.297916803509,308.297916803509,308.297916803509,308.59740515984595,-1.0,1,0.7925021629780531,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
194,1,1.0,309.11353624239564,309.61338913068175,309.61338913068175,309.61338913068175,309.9131263755262,1.0,1,0.9459667783230543,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
195,1,1.0,310.57896074838936,311.0790487471968,311.0790487471968,311.0790487471968,311.3782566599548,1.0,1,0.7171996310353279,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
196,1,1.0,311.827902527526,312.3276643063873,312.3276643063873,312.3276643063873,312.62718821689487,-1.0,1,0.6699348259717226,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
197,1,1.0,313.0265821740031,313.5266590639949,313.5266590639949,313.5266590639949,313.82580919750035,-1.0,1,0.7905590552836657,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
198,1,1.0,314.3420451693237,314.8421202804893,314.8421202804893,314.8421202804893,315.14165041409433,1.0,1,0.8219536654651165,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
199,1,1.0,315.6911796592176,316.19095121510327,316.19095121510327,316.19095121510327,316.49049646034837,1.0,1,0.8451474029570818,participantfinal,001,2023-09-06_03h06.02.262,staircasetutorial1,2023.1.3,60.07139159522243,
